"COAL, Thousand Short Tons","NATURALGAS, Billion Cubic Feet","ELECTRICITY, Million Kilowatthours","PETRO_INDUSTRIAL, Thousand Barrels per Day","PETRO_COMMERCIAL, Thousand Barrels per Day","PETRO_RESIDENTIAL, Thousand Barrels per Day","PETRO_TRANSPORTATION, Thousand Barrels per Day","PETRO_ELECTRICPOWER, Thousand Barrels per Day","CO2, Million Metric Tons"
-0.16069767396379872,-0.29263722308856527,-1.0487675354470538,-1.7969330898835445,1.2607566411191464,0.5042489403363795,-1.3778895984139607,-0.2515459837306781,-0.6007106519915041
0.2297818590034768,0.4629158331499012,-0.6589423443671502,-1.487540075943114,1.3173909144040066,1.2100009404969494,-1.3556900586905827,0.24285199348914788,0.2557983101630674
-0.2986498477573123,0.5557012953907838,-1.0731136710572722,-1.3684640314410181,1.3149375012236952,1.0216528491614285,-1.276724754767625,0.024366297392227915,-0.419321330217571
-0.352224052084965,-0.31593975984930855,-1.1183314538666773,-1.8467252953618083,0.5590224338190105,0.23752969626644455,-1.205566460709457,-0.34243568538005065,-0.7593908888479685
-0.5330308245536505,-0.8761173895885662,-1.2590503221697111,-1.5928929655079858,-0.10454405101581193,-0.3370454733516254,-0.9848662305134911,-0.44145817939110427,-1.299834726161908
-0.3557657217197097,-1.4856646275705956,-1.0921840130268587,-1.1493560585254012,-0.3984154646006948,-0.6224713345978498,-1.0048277570492048,-0.36317668754512156,-1.429794649740397
-0.2286776699163603,-1.630335138805081,-0.9726621590862102,-0.9690878901668578,-0.5021499947901519,-0.7160349983773607,-1.0584165396568908,-0.2569989102110207,-1.5875640944210268
0.18977733686457626,-1.5440097857651967,-0.6749192126487905,-1.1107046823712703,-0.5131718875507325,-0.7883940659234691,-1.0447995589227403,-0.2048367912363186,-1.169065209538234
0.1279891757283653,-1.5452613808790436,-0.684935982892142,-0.8384727472162218,-0.32135718610941655,-0.6309766945512592,-0.8739881880472298,-0.02329762320977978,-1.0433354096208423
-0.24645230571293206,-1.702519304636966,-1.0141297013227093,-1.1883007834432056,-0.248488176575487,-0.5493007766800806,-1.2778515168527023,-0.2659973779501354,-1.7491993458924207
-0.3420108652312821,-1.4857462977248432,-1.1218947270169197,-0.6857750801795214,0.15039459728408963,-0.1816462432515462,-1.061633406632328,-0.29161971232719547,-1.3729004984899484
-0.351742855202418,-1.1477502808627666,-1.154658571959542,-1.8037400659399385,0.5313384360618223,0.23668762799672108,-1.1429397609837673,-0.3370738826236485,-1.3282716818740683
0.25026333648168,0.05910388073340929,-0.7798374013433131,-1.503455852296427,1.5229077965534252,1.2597629413748042,-1.0707754689184705,0.10858739924414403,0.13883235495981328
0.2893965084007496,0.5669983194771053,-0.8039856075899611,-1.6392249403139845,1.7349143522765706,1.09840572544453,-1.3077217913804313,0.10072797805428449,0.3568557620284136
-0.29599659536655804,0.02055965143617758,-1.1555932833945584,-1.5194808314741728,1.7814289557123195,1.0721016766726896,-1.2627615467457798,0.02478049613741165,-0.6541437929737836
-0.3708337488315666,-0.29297819598255,-1.0922997487800172,-1.425973236512628,1.0114001673241244,0.43180519553409774,-0.991944778164969,-0.02522778936233559,-0.5091456785809629
-0.6980132036691197,-1.0763113551883932,-1.242333124895618,-1.6680352148779318,0.2322119697294341,-0.22117640900845842,-0.8583497939165979,-0.09659216216375126,-1.3839514435567377
-0.5443551737038438,-1.4488109704662926,-1.0848575963312286,-1.2248965770197524,-0.013994638111511061,-0.48073572063973813,-0.8886986930468381,0.01395955391948893,-1.3899829117433737
-0.15792640863465446,-1.7126361949944078,-0.8378765774500772,-1.1971419297586692,-0.33411493464703484,-0.7591615953756345,-0.8123918607297224,0.18909106735803705,-1.383546647034145
0.34268243729301645,-1.7232798578467474,-0.45219226303850213,-1.5857605222101412,-0.2970868621751559,-0.7391283678526295,-0.7092687555441807,0.6805834403803996,-0.9032960526297862
-0.018284075206232125,-1.79704229940947,-0.6972799103506978,-1.0902666243472732,-0.11770278751408307,-0.6065402497072414,-0.683602511234565,0.563098037302785,-1.113506886812342
-0.32684631914661566,-1.909148878391517,-0.9555820587289746,-0.7597653468132798,-0.17112915711371887,-0.6055594048232334,-1.0322567137259364,0.09798184037371689,-1.6844116624514063
-0.44997662707093566,-1.752956750146528,-1.0804968664175183,-0.5259385461494209,0.3001213913289712,-0.19076316116620712,-0.8153505806394535,-0.05325040546773485,-1.4278516264319505
-0.4206692263820389,-1.2878166371515352,-1.0987354414468133,-1.20294466807664,0.4081507136233172,0.11968247713322884,-0.9677432137732205,0.06599120028945822,-1.2937222986707542
-0.06478985206707412,-0.40573405269086654,-0.8594878554289209,-1.1589295061341263,1.0484387921107572,0.6448508199201702,-0.6959243249309042,0.1777772286333459,-0.1687320429063626
0.10154367616927193,0.510078305474128,-0.7302565845179689,-0.9090927149154824,1.2092085835457274,1.0536961341850166,-1.1275484346456348,0.20140312505862093,0.3263745838771598
-0.45512714041660585,0.08832546192325841,-1.1318734725913704,-1.0299866652596286,1.039427115310818,0.8398366672812773,-0.8894742421712759,0.14680344646851282,-0.5988688278137068
-0.41473479490959053,-0.2598527814196578,-1.0222635731890537,-1.9756188879037186,0.8314198868794496,0.5157438778619078,-0.9118870579038745,-0.027068902784676902,-0.5830210439541886
-0.549427341836219,-0.8958039802699889,-1.1945479577762221,-1.0479173407853433,0.16958398166428706,-0.1283207411763967,-0.6745568386253163,-0.2416776986266777,-1.084219858402737
-0.2885563048204369,-1.4126800942270827,-0.9625393722118288,-1.542132923232777,-0.14492248342209427,-0.48516481156680363,-0.7028222804291195,-0.25077764505836236,-1.2119938807592234
0.07573076323945523,-1.5862414225267147,-0.6902219006183238,-0.5480874484228863,-0.21321178835277668,-0.595421655542483,-0.5666967901804397,0.06722137056265375,-1.018602342090408
0.5576927494122861,-1.5978814612608767,-0.37898229135947525,-0.27194134144302295,-0.2178917399461874,-0.6164921794536115,-0.5274750551029684,0.26045751115317883,-0.5270376848795747
0.526005867709947,-1.5320267323831938,-0.3833874694998153,-1.015670389099499,-0.3474636128108782,-0.6740703615054653,-0.6943383269714288,0.1177411915127027,-0.6677449561329084
-0.11188359664761541,-1.6977477258750404,-0.8673817515570863,-0.28786354149189003,-0.0072833659279505835,-0.4183450478620337,-0.696780752749749,-0.2659352481383578,-1.2699607427945432
-0.2100303441676856,-1.3370576149013673,-1.0071126347887254,-0.6546629813750506,0.5667414520615807,0.1828470059465171,-0.6191366521566366,-0.3944631897625682,-0.933170035997151
-0.24874715059632466,-0.9377803977994824,-1.045312387530487,-1.6058688305289832,0.6755147125460853,0.37157379278881303,-0.8563909784137316,-0.034982169811410224,-0.9556969624794537
0.20723171839892227,-0.14015291984642508,-0.7624386506299816,-0.908099183336317,1.2432503509422166,0.9396358701195515,-0.6512272130348996,0.08208696352729468,0.20463202970730818
0.46966191253310946,0.6362341927406454,-0.5187335903332867,-1.1489856254150663,1.2880343747583052,1.309435560704477,-0.8556619622367605,0.6487336278695032,0.81870835448092
0.07347430459811545,0.33222112706106355,-0.8120576736595544,-0.6917576819730306,1.1649943847263564,1.0548510378733804,-0.5923170555062502,0.23362985842763412,0.19018079385073738
-0.07282906118798584,-0.016408343884071523,-0.8524069582810752,-0.6142557951025677,0.8077193879419058,0.6049090286124159,-0.465543579770972,-0.08513542487197161,0.13073642450795334
-0.3932962825953806,-0.8398292983024289,-1.1037147460055123,-1.5875441683425646,0.0592384262814325,-0.07818239693777114,-0.4991436916235877,-0.2998746933187055,-0.9155613872643545
-0.25615930676473436,-1.1690049385057468,-0.930467302543787,-1.2251963494789841,-0.19572660280535473,-0.3957856155298579,-0.6778302098941048,-0.3557376780816234,-1.0380325751748725
0.24301317141971798,-1.4386654955548641,-0.5902666224460364,-0.7877919305195236,-0.3574777595124491,-0.6193900233315429,-0.33691986541024765,-0.006663401603204594,-0.7983727939736761
0.6459592044236383,-1.4261597531856756,-0.2456808448079755,-1.0509728786376489,-0.24287962128372198,-0.5477812903609706,-0.6141509792138209,0.42107342956676586,-0.4555303791635175
0.8385962205982513,-1.332384040324539,-0.10343439862010634,-0.11223542255587252,-0.1597326571793705,-0.49496855611487045,-0.5078337195629155,0.6678157640601138,-0.11602753566475171
0.02753628297443458,-1.5851164161519515,-0.7672441700236157,-0.2123786950256812,-0.12019313379603351,-0.38198087062760155,-0.5579962369315669,-0.013344427363016755,-1.0529290872062955
-0.038207525068554016,-1.3129669611521335,-0.9009987985728536,0.02501111543932434,0.1562880650742138,0.0049612600404114774,-0.5424403833863202,0.30189602461507614,-0.6610253338578644
-0.052198698679907875,-0.8625968955528485,-0.9149475960728253,-0.5316663413525845,0.4208082151707719,0.3321800515001798,-0.5408743281186161,0.5251843551624004,-0.5032356493511054
0.4244575982006232,-0.11239935967917913,-0.5913588227594463,-0.36222210000413135,0.878847265541421,0.8819541936434859,-0.4451089682693506,0.8834786957086073,0.5884398526038804
0.41171884126662556,0.3391896329722534,-0.3989518057327333,-1.000015843032088,0.8670445014890427,0.9747228320733697,-0.8232517643264954,0.5660512743559446,0.5797164875420012
0.16328127697452394,0.31552774753282065,-0.5802553122267542,-0.8700537757962038,0.7210057414506931,0.9610027644272866,-0.6060991174111735,1.0459233015821803,0.15087505150695618
0.12963588143828034,0.1968079278105611,-0.4662562516856507,-0.6787454160105563,0.6093358705662083,0.5868939423615415,-0.43029819584722545,0.720706872826339,0.4466598705656753
-0.2452276739179106,-0.5429766633965187,-0.7326638686337076,-1.3880391730288009,-0.061226798950533456,-0.05917470507286518,-0.6361400127462794,0.18125856908661428,-0.6467967360887191
-0.12282845206947014,-1.0133314157402313,-0.5657046552961443,-1.2056683149919385,-0.33859966841749595,-0.41420997518556973,-0.5619831133948385,-0.012118399077273202,-0.7437859829020073
0.16677034755528697,-1.3139367942338256,-0.34095917249098856,-0.614000988512222,-0.31014535168326346,-0.5018979782450541,-0.26257738823260046,0.33121301179917456,-0.6417367795563064
0.5321353758510368,-1.2597466051365793,-0.026224044651676208,-1.2003901784776214,-0.5244048266063938,-0.6711090096854039,-0.6066619444900522,0.2558454081255588,-0.489938083583924
0.5647318775168018,-1.271372351593748,0.0011708092062282915,-0.5405952781739641,-0.17183616220223874,-0.4491134697510119,-0.32472269353747896,0.10935987990391162,-0.29245810003692024
0.10986929675023505,-1.3525014410696192,-0.45442310878054887,-0.506579668978655,-0.16348928123180415,-0.3774271159622806,-0.6476968026277269,0.04647829740385674,-0.9195891126641553
0.038112828519961964,-1.035721288527255,-0.5539153601546666,-0.3875014832447077,-0.011129684655792846,-0.08349354261664209,-0.4127691237439465,-0.21229236864962409,-0.5572355054650132
0.06494562720410775,-0.5814024709700908,-0.5737335438863973,-1.1507500004608249,0.3781293781481116,0.4234880072610738,-0.47747651097777,0.18410204347229983,-0.334131902037871
0.7584618239791797,0.6167027753522936,-0.012390452263137312,-1.2154751568724942,1.2687711241748296,1.4587521412361064,-0.2578592797377169,1.3676314669663157,1.383439983150443
0.40851420167211977,0.5905070733773239,-0.28136097099503155,-0.9433502833100267,0.46139769387213453,0.4819294268966947,-0.7464762787527551,0.18595765385072272,0.6524381828258364
-0.10286317926057208,-0.022386599175007946,-0.6400722218991067,-1.460532718598255,0.5266901414126732,0.5161649119967693,-0.4753082972113061,0.05362736774572641,-0.36661682297596127
0.07082914885022265,-0.09323341623108564,-0.4269458518483936,-1.000782404034977,0.11988257917282237,0.04870176714594208,-0.4808429481414929,0.019385557481394665,0.024740455066971777
-0.1460718750001446,-0.49652063790653556,-0.6362945694918073,-0.8205527778497654,-0.10577339568465634,-0.25359368524681214,-0.6130751817854938,0.05464422566515223,-0.5752489507204024
-0.0711324941378634,-0.9272592401785145,-0.4686704062153079,-0.7428110730119157,-0.2786255875129865,-0.5269295160282901,-0.44496216789936804,-0.058523155493922493,-0.6318395045789064
0.2801854412864856,-1.129539878219372,-0.08858110833495302,-0.6529671257485433,-0.21842990799864262,-0.645383588830748,-0.4385162467479663,0.4306331366056043,-0.551608833800971
0.6529618102614364,-1.1454900593439599,0.16913627286194458,-0.40100409130121223,-0.3237209046143187,-0.7233078338242471,-0.4973261368541017,0.3473004910621071,-0.25805039561651266
0.7515309229425465,-1.0862751140066198,0.21392658186878075,0.26004128840380825,-0.10543572161252739,-0.5692822569909798,-0.13112735127696143,0.1200607044857311,0.05109270868777665
0.3765123663874142,-1.1646498775304848,-0.2370997117884081,-0.2909340679671562,-0.11378260258296258,-0.5182195193724618,-0.7698585308909003,-0.18698068333145185,-0.7434419058578021
0.2803207542459528,-0.9154354435972948,-0.43238120107729655,-0.4341867613062274,0.013256714740762062,-0.30035669996852876,-0.5301085983440953,-0.31158616283877305,-0.44743444871165644
0.08936533506955406,-0.6145299272868392,-0.6157301079945969,-1.2151325597762306,0.24992403004406732,0.0475774413556406,-0.5421201923906596,-0.40647909536034565,-0.5361456066379174
0.5346875075798732,0.21343801296926168,-0.27322240713869445,-1.7580204834435138,0.4675285887442241,0.5278997684147894,-0.6977767794109899,-0.22314437577343557,0.37276426536632046
0.6935551738584735,0.9315800133006847,-0.08548027548413109,-0.7734927842142066,0.7247518131883727,0.886950151757712,-0.8784326384939205,-0.09253301446095148,0.8992831023030605
-0.10141114247469461,0.13203328672280487,-0.6569560267107158,-1.737787983677275,0.35436556532204394,0.42320339759449127,-0.7949630560489582,-0.06510684454861668,-0.5405983683864413
-0.04808187615589211,0.0028208939335638773,-0.48559945521613423,-1.9913398121585315,0.0868643863074737,0.12539583977892318,-0.6734965521794771,-0.16877043549945284,-0.21323942056546538
-0.34292869833602607,-0.5960867647038385,-0.663814710653927,-1.5046442359740921,-0.20983504763148828,-0.2941705559758666,-0.6971912398220398,-0.21727725054790933,-0.9015959072348955
-0.00017695280929984935,-1.0026060827336436,-0.28574578925022354,-1.5629264257441475,-0.42788807970869075,-0.6242660219995233,-0.6346786566103746,0.0856904926103924,-0.8100106939982251
0.2724345658501891,-1.2805112418540725,-0.08708698880733001,-0.9015170366243465,-0.4112787362858533,-0.6993112402831296,-0.4230706319711232,0.14079756466335003,-0.777707931495302
0.6638644349921106,-1.0805622867169888,0.2696799209936407,-0.5682749823202401,-0.3889869713679723,-0.7180155053134145,-0.44703177613429734,0.10790604230831705,-0.2788974165300538
0.6624197958583439,-1.1002223345982813,0.2349193410596604,-0.4450449480259452,-0.4114475733219176,-0.723284312364199,-0.37350196364632837,0.1675050997527915,-0.23485555487193346
0.21780203127692424,-1.2135008802937837,-0.2696267089861792,0.15392612029974886,-0.4570071922724268,-0.6964745522013234,-0.6330383702121876,-0.14198006066097485,-0.8109822056524484
0.1190740146985148,-0.8300840071468149,-0.4183332713244689,-0.29635566701553184,-0.14867910747452762,-0.33375482109089016,-0.476665508179073,-0.4246085744370337,-0.479433613822635
0.25008724906176305,-0.2996873991540038,-0.4702366930175847,-0.7897340278089703,-0.06220288806528091,0.17472975008390249,-0.6780689682316999,-0.225844951592033,-0.24477306967546264
0.4311832872027311,0.3386975702929107,-0.2966991421388865,-1.2033879030699324,0.3981576715512541,0.555608048351504,-0.5016320963857132,-0.1433469165200809,0.46837720400279037
0.5004103409035617,0.8277956230364845,-0.1056117472976806,-0.8112683965410116,0.4700347634983055,0.7723277247970969,-0.7802475653764082,0.025393510280283544,0.7880045382422396
0.006308516371525489,0.40363146818145046,-0.5002226145635393,-0.8608421963704072,0.1920867928772484,0.4086177402186363,-0.6752576026556127,-0.13731618279020713,-0.09360180831309832
0.16983845095651237,0.20850105214498466,-0.38544855178250564,-0.9078229644274544,-0.024779103790126305,0.21148438355513371,-0.6291628404446382,-0.14575341122959773,0.19163806133207348
-0.11378042454778037,-0.27287917102217607,-0.5855228250636189,-0.6788845960809127,-0.24499536039190406,-0.19465831495018007,-0.5420038600219934,-0.37452159117570166,-0.4375574135603879
-0.016908344910626483,-0.8144033375312444,-0.4597556391930295,-0.6679921496515694,-0.5963821655436081,-0.6068201550818141,-0.5201256192215978,-0.5434794723172873,-0.6451168305199587
0.18359074447885482,-1.1130813003845919,-0.19911283016406228,0.014594022481048666,-0.5586101548815702,-0.6886066238152191,-0.4862839792130849,-0.2526311844430592,-0.741094086026763
0.7928803615347972,-0.9824662226961455,0.2552815303097058,0.04208315699252788,-0.6775769514184647,-0.7356730653715571,-0.40676637352079564,-0.146306366554418,-0.07647891540741467
0.5948232545817062,-1.095403795497663,0.09204894398826907,-0.039050259098334775,-0.6847261446643175,-0.8220062323322682,-0.4387029325014935,-0.31429295163854815,-0.32648124776086324
0.30710013838690814,-1.1404326350421674,-0.21519813089300888,-0.12207438291420182,-0.1955524896119132,-0.4136101779543421,-0.5932089369993543,-0.3179192616526309,-0.6975177403696239
0.1588801982119367,-0.9270407725159017,-0.4236999722712136,0.4077456027624626,-0.33102310642410476,-0.2980939355118975,-0.41831706980197947,-0.34680134015428626,-0.41494952777356736
0.1542077362904365,-0.3182775680146507,-0.4353171998511059,-0.03278073223670254,-0.06824408826196096,0.10618115906559362,-0.6327525249634663,-0.31777843407926837,-0.28883517115971213
0.5713951815944204,0.5860683004939581,-0.1116146876731659,-0.1683935103290908,0.47115330886223167,0.642907947320194,-0.30074991613743995,-0.37959138381674945,0.8657254705801
0.5684440426454592,0.9009741229963354,-0.06025260432548284,-1.3726779757250644,0.160345430097137,0.6560682042171312,-0.9553067295991963,-0.29023421752455625,0.6037816408101555
0.2266284204814513,0.6612885543100031,-0.3815083275076538,-0.6766983983603788,0.2955047536240846,0.834570212376498,-0.5648786814472934,-0.22940498980688637,0.1396014683527414
0.4233758517648663,0.6187669885009056,-0.19673017899578635,-0.3395100537536823,0.15954345417583077,0.4818282846184874,-0.44552222515994455,-0.139472087258888,0.6657559884191483
-0.04987542817265838,-0.33136521023285476,-0.5675150233278444,-1.0977973367695248,-0.3029222922341325,-0.07898212657940815,-0.40907474009331907,-0.5101613252547152,-0.48297558339532415
-0.033055147747549404,-1.1124932752740075,-0.43303287100884175,-1.304385527048548,-0.646215471969498,-0.5335178769877753,-0.36233128643612,-0.5161837750096853,-0.8503284276484891
0.4494985340956496,-1.0835044540237646,0.0003340849550815601,-0.5105623602227248,-0.5958281690190217,-0.6157747749221429,-0.31563381176272626,-0.18832268726584664,-0.5470953525740586
1.080298251768508,-0.9214239076575119,0.5151296614621358,-0.24718870123795073,-0.6962387200609604,-0.6601738829090212,-0.32446177665347287,0.2093557409661467,0.11067875681346952
1.0312262468653588,-0.8735243621911998,0.5043123204262434,-0.623636531844646,-0.5527958294521018,-0.5536240210369295,-0.29472223754957605,0.25932467758510125,0.12282265249125941
0.3427371333192495,-1.1075379386650248,-0.15784070372506584,0.2673835724231155,-0.6367975310515294,-0.5265649333975438,-0.28866076717843214,0.04403245381354748,-0.5206418998226056
0.3016520297291775,-0.6891111121458962,-0.3460745307952259,0.39731566241307636,-0.9322517918495162,-0.5842301448515759,-0.38027860110293576,-0.25020812178373486,-0.2946440012589215
0.351280489519019,-0.13788657306604943,-0.3244390667251092,0.26517810361591676,-0.6287144579499452,-6.057167986744479e-05,-0.2687679321365973,-0.226602935295719,0.05008071738129387
0.7383504038541804,0.5845043170401133,-0.04428213167305918,-0.685723690615083,-0.07716607038649079,0.5419914751296324,-0.19033775710950204,0.06426813350949427,0.9814567963894436
1.0192317985822745,1.3930470111083841,0.2015423396033515,0.1586903611696704,0.5545904616223192,1.0353117610113858,-0.6856449752501383,0.6639202248616617,1.561145656568778
0.3494729576872416,0.9293565433512896,-0.3653522140368797,0.030931621509134716,0.5076168324947704,0.8897986005695424,-0.3322831895734295,0.16233382841917354,0.5784211386697042
0.3931660540169676,0.4018020567263002,-0.24210701468024895,-0.8514571771646267,-0.052969612655507765,0.2530468034602057,-0.37188161993991364,-0.17719523797648823,0.41897178842031285
-0.020300314026288485,-0.4154323835077883,-0.4845470390678729,-0.3469872353796437,-0.5853602727830273,-0.3316943411906725,-0.20691456568070468,-0.19374247784657478,-0.37683793517143493
0.16400147044454122,-0.897608890678864,-0.3154628709409894,-0.5069222660749186,-0.6776455414643661,-0.5325723142938398,-0.24764308191422651,-0.31058173088170266,-0.4806884830426736
0.758892751776915,-0.8724830677245408,0.26289256646972703,0.015381995802454676,-0.7659209305391741,-0.7430776209947129,-0.08376789002949392,0.10502943202301662,-0.08414980951055047
0.9735434331550098,-0.855877483612114,0.5016120941495786,0.029186517550041008,-0.9496736635084138,-0.8561217579860975,-0.19371084183714804,-0.009119600162143434,0.061536458970675806
0.9226006960063843,-0.7925136944389879,0.4506112940313486,0.5416625252283415,-0.7876745274045995,-0.7225527949567018,0.08203841917508874,-0.40936398962054976,0.2110885342426672
0.36085398333746077,-0.9517480359297058,-0.12670256349370893,0.471789847445307,-0.7008342531363392,-0.6423046297104456,-0.24614461021308026,-0.5168775579078678,-0.5244267473088493
0.26544570683048613,-0.7363246283165276,-0.2626283545551436,0.6458934093029508,-0.5977170333599925,-0.36930750795366096,-0.2193432943634829,-0.5920422041963436,-0.295797671348312
0.13094229515111971,-0.2587318585526073,-0.327703770119285,-0.3616932157367732,-0.35336763291575585,0.011573142459945104,-0.2998630203172798,-0.5852762676937688,-0.2934498515172727
0.5323734404508403,0.49880374068022365,-0.0812148097243845,0.11123209840970534,0.1142212623072873,0.5170916575226667,-0.043542926763196266,-0.5493900884110581,0.7640203442786031
0.7074695749857218,1.1379135327460872,0.061965342472075066,-0.6389120798743154,0.08275425971078011,0.6519895830447825,-0.47467290089292774,-0.5974682077582494,0.9824485478697961
0.23320394297064267,0.7254465857331884,-0.32157624065238044,0.1529325887205835,0.35290406972861166,0.8202362346231584,-0.27486208636369924,-0.1697313765882789,0.3103648814086059
0.22847340656761472,0.5478997539062664,-0.19540342107549882,-0.8061230164014966,-0.25981081030655745,0.147905877044998,-0.0918524356881014,-0.7398324584653193,0.44437277021302474
-0.08077384830834054,-0.11048215280821275,-0.4273027782299973,-0.6740646831828486,-0.48930782773450154,-0.1589080478230047,-0.22549561477491847,-0.7154755012547952,-0.39562049381974984
0.12637433234683135,-0.5269060187944157,-0.1542691916638247,-0.49028489458760094,-0.8611713996663939,-0.5803255824835837,-0.085872397975024,-0.5848475719925038,-0.335245092475002
0.5179762697118553,-0.8503137043539853,0.15252401697117526,0.2796763844834368,-0.8979092834825371,-0.7559368032030338,0.211765075183495,-0.5394348215705691,-0.20237063393384325
1.1500604411381392,-0.5783132973856693,0.7691570718147263,-0.44038348628490237,-1.0836247469960258,-0.9112348910249061,-0.1754073285367501,-0.22363105929902638,0.2623762536552038
1.405050868969267,-0.43678912884357823,0.9837036765149308,0.28103392547738276,-1.0396163183143585,-0.8694842994394488,0.07514544934981515,-0.05395454333454711,0.6812799350605894
0.5112986945730784,-0.8440148937076266,0.0312754827846237,0.8311570715713903,-0.9432103707215724,-0.744345427691308,0.006838960214937276,-0.516144426128893,-0.24965086777270823
0.37712695400486373,-0.7037300697562457,-0.15859534607984893,0.09769308941172315,-0.8052124745257916,-0.5030364169113843,-0.0386890971715346,-0.6792351820449524,-0.22248902110671576
0.4526218577661705,0.08579164538772208,-0.19350655844256096,-0.19166013562911718,-0.26246471746719535,0.2171601118647511,-0.01985654857553993,-0.6372271453084272,0.25049547571709774
0.8514746009346785,0.9554419906180245,0.14268964783879795,-0.28281451678569947,0.3364108017680684,0.8255873667841116,-0.08777249332989627,-0.26412519962190534,1.2616164696760734
1.0230844026025705,1.48538532925476,0.3014505163403827,-0.11035542099012272,0.44939443583942956,1.2014061989953566,-0.320940229664863,-0.1536128324194574,1.661555433997976
0.5429298900122884,0.9789874960876547,-0.06493977665009949,-0.015276161849467213,0.39347244380046614,1.050403129778276,-0.13913766580508496,-0.02650352149750118,0.8962673682097436
0.548413355952152,0.7336809790352198,-0.004421889258508092,-0.00039674171235377215,-0.09241944136343583,0.5839490555635138,-0.06089805427713884,-0.39292858341166287,0.91964436738949
0.10393224406247166,-0.03385921409296217,-0.33127126047481875,-0.10375186195963518,-0.537727123983352,-0.12198170769342179,0.03694079155267898,-0.7234384721309506,-0.032052497052830864
0.4046705097838942,-0.47179091520031297,0.09678260332088055,0.11910540792822087,-0.9145291792201286,-0.6067731121617179,0.15087560549654563,-0.641818538398788,0.02478093471923012
0.7673546755542415,-0.6948014801431086,0.3823584097798342,0.4946646273164815,-0.9434689024330463,-0.7795735184054148,0.12243677306706438,-0.42382573880863655,0.04026440170841286
1.1831383144341379,-0.6879861057711328,0.7313469916347272,0.4561245952186377,-1.1018960799926225,-0.9187452932182786,0.1757989845376827,-0.18625790652110627,0.4646733158210656
1.2387995303953432,-0.6231359197906974,0.753380744212516,0.8470450119106318,-1.0407559683077934,-0.872904319730449,0.3489009951485858,-0.3497690741635272,0.6076272077747892
0.6693864036724868,-0.8165328868032545,0.10913886121742492,0.297769793629877,-0.88110472223675,-0.6697541735866309,-0.09064645679959846,-0.494742776965254,-0.20815922420692345
0.6785739380981473,-0.5913396869881876,-0.05430952871517432,1.683026892663588,-0.5482425056357394,-0.26947537507131947,0.31715998533997897,-0.7017096059586168,0.38853108992131735
0.8110588392375176,0.11088480028034696,-0.08676886909295911,0.322321158040894,-0.04353584326540836,0.5901351995561757,0.029637334655113565,-0.5825901888312528,0.6208033345851933
1.0846209270685712,0.8336268720497741,0.1244765017195541,-0.1799561623279988,0.15643579748077,0.827396167061814,-0.07929020176318474,-0.3934608287992237,1.324461129808639
1.2697624906769953,1.3584964523538683,0.3524330372475977,0.442444264918447,0.4494155404689377,1.2498227723584587,-0.3116868206829971,-0.1573323371512066,1.7788452264193049
0.4628049880175789,0.8138790287526662,-0.24025008981927437,0.10138671435581978,0.07654949863541263,0.7517464472549701,-0.04575601158614559,-0.5605175377004166,0.4972796757159331
0.552331723352232,0.5743200488054176,-0.042974281355302506,-0.43428311673955183,-0.3101242470537556,0.2469782667677845,-0.019592861873229683,-0.6529811945814872,0.7363727417855002
0.3301799392327165,-0.06726843244186563,-0.2381072328538504,0.34879106619098865,-0.5574388479438734,-0.03862870972081054,0.2500351006925483,-0.6273630021918788,0.21730216086447038
0.4264812929220189,-0.4599793691422302,-0.03381992959401171,0.39658336111981096,-0.8813315970039616,-0.5468968834631601,0.2253067168598428,-0.5577755420073008,0.1063271941955939
0.7480416193648657,-0.6913509161261405,0.3317332621104128,0.770748638572648,-0.8837164201383715,-0.7111542954173706,0.26116201477359313,-0.23647743338089713,0.14494478245096715
1.4305802829004932,-0.417173999547122,0.9660581075780144,1.043933421901682,-0.9628851615804549,-0.8045956476046313,0.42151233588775533,0.027002672405321854,0.9602049789533098
1.2994270756394404,-0.4848479311106739,0.8038238259131053,0.7179137426331894,-0.951794678773973,-0.7625745592286203,0.2501907644810967,-0.1801464040359217,0.7024103135399458
0.920654822255219,-0.6866691745338878,0.35917457504780137,1.0878543696427214,-0.8674394746302855,-0.6580640079427028,0.11358166395696394,-0.15956693938147226,0.17156015381145817
0.938637699046236,-0.5652705737523018,0.13454495367410643,1.4476305690524696,-0.7839864933980676,-0.36895703819894365,0.25182717313366076,-0.25685394065020645,0.5349459921432123
0.7895258466735204,0.11384330161797182,-0.05885737965836434,0.39703516104050957,-0.555560535917657,0.15709806363181308,0.10849406170064999,-0.2780774843534163,0.6204794973671174
1.2402969433307798,0.9970243496532726,0.29353454272359,0.9301355139139018,-0.1296374555008873,0.6649075689032236,0.16870160212175334,-0.24139397248622702,1.680682069690497
1.1464672209355378,1.1590109753421405,0.2782340052494695,0.06440335781412311,-0.0824052946618646,0.6079033104765446,-0.06640833080626996,-0.33362567806999466,1.549669675153266
0.5011064191926836,0.5411415486422643,-0.2059135345166467,-0.15231928281875484,-0.1263926187140241,0.4808897783625667,0.004989275553153662,-0.35594891944166696,0.39601982558928833
0.6746093790593003,0.6118127748667088,0.16117981686720737,0.19329480912418248,-0.3149308264242143,0.2644923459196333,0.11798124334716821,-0.08424282657610101,1.0029717315652624
