MSN,YYYYMM,Value,Column_Order,Description,Unit
"""PAEIZUS""","""199012""",457.119,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199101""",520.186,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199102""",533.429,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199103""",483.374,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199104""",459.952,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199105""",606.243,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199106""",632.852,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199107""",616.97,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199108""",645.748,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199109""",496.31,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199110""",359.84,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199111""",455.815,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199112""",495.65,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199201""",577.128,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199202""",498.562,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199203""",494.488,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199204""",384.025,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199205""",302.442,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199206""",442.881,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199207""",494.221,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199208""",413.107,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199209""",411.356,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199210""",397.41,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199211""",411.424,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199212""",381.577,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199301""",424.724,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199302""",454.096,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199303""",497.521,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199304""",318.53,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199305""",315.622,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199306""",473.933,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199307""",665.956,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199308""",690.084,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199309""",586.128,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199310""",444.051,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199311""",455.449,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199312""",595.899,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199401""",885.447,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199402""",643.251,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199403""",479.306,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199404""",471.316,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199405""",414.899,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199406""",615.581,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199407""",560.463,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199408""",367.201,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199409""",315.287,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199410""",278.993,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199411""",282.26,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199412""",299.588,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199501""",276.373,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199502""",482.91,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199503""",207.631,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199504""",219.392,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199505""",282.467,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199506""",304.395,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199507""",456.884,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199508""",538.814,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199509""",315.641,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199510""",236.891,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199511""",257.175,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199512""",437.331,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199601""",490.693,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199602""",552.069,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199603""",375.137,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199604""",215.547,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199605""",254.958,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199606""",360.218,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199607""",474.93,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199608""",395.977,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199609""",325.975,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199610""",226.039,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199611""",283.557,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199612""",374.88,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199701""",488.897,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199702""",294.215,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199703""",249.568,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199704""",261.938,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199705""",295.539,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199706""",450.681,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199707""",577.905,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199708""",477.881,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199709""",487.818,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199710""",440.842,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199711""",430.594,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199712""",448.307,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199801""",403.772,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199802""",392.993,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199803""",524.189,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199804""",433.064,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199805""",582.929,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199806""",772.262,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199807""",843.893,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199808""",813.791,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199809""",672.576,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199810""",452.732,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199811""",467.307,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199812""",539.267,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199901""",681.704,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199902""",597.166,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199903""",578.78,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199904""",519.268,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199905""",515.0,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199906""",610.386,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199907""",859.593,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199908""",711.312,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199909""",455.918,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199910""",368.765,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199911""",271.673,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""199912""",245.701,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200001""",434.978,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200002""",314.613,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200003""",256.692,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200004""",279.527,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200005""",476.762,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200006""",620.126,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200007""",559.862,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200008""",704.068,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200009""",621.17,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200010""",452.855,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200011""",416.285,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200012""",910.506,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200101""",998.732,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200102""",610.041,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200103""",622.568,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200104""",605.492,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200105""",549.702,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200106""",657.784,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200107""",578.981,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200108""",765.049,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200109""",396.082,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200110""",332.643,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200111""",315.829,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200112""",332.245,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200201""",352.109,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200202""",329.308,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200203""",436.461,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200204""",424.857,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200205""",429.195,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200206""",442.09,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200207""",533.814,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200208""",533.676,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200209""",440.893,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200210""",424.597,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200211""",336.398,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200212""",425.042,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200301""",660.32,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200302""",630.588,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200303""",537.056,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200304""",477.021,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200305""",421.842,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200306""",597.11,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200307""",643.166,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200308""",663.332,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200309""",471.842,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200310""",442.211,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200311""",352.819,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200312""",512.27,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200401""",785.196,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200402""",517.993,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200403""",501.759,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200404""",486.43,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200405""",544.363,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200406""",590.324,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200407""",636.726,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200408""",591.745,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200409""",473.879,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200410""",401.998,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200411""",366.83,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200412""",513.653,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200501""",626.336,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200502""",417.894,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200503""",429.937,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200504""",374.033,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200505""",354.952,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200506""",596.557,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200507""",692.592,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200508""",775.822,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200509""",676.437,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200510""",537.233,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200511""",372.691,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200512""",686.549,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200601""",319.38,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200602""",291.206,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200603""",207.756,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200604""",247.75,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200605""",230.352,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200606""",317.389,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200607""",379.356,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200608""",450.43,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200609""",254.955,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200610""",268.378,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200611""",259.552,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200612""",239.558,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200701""",317.308,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200702""",507.286,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200703""",278.608,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200704""",269.447,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200705""",251.518,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200706""",315.931,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200707""",294.894,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200708""",379.972,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200709""",271.028,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200710""",250.428,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200711""",169.342,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200712""",222.777,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200801""",235.074,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200802""",208.835,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200803""",165.113,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200804""",186.754,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200805""",182.953,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200806""",280.813,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200807""",225.667,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200808""",205.464,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200809""",230.007,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200810""",172.642,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200811""",183.497,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200812""",229.126,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200901""",318.942,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
